0#0-(0.244276,0.682647) 1-(0.298366,0.662984) 2-(0.360406,0.571464) 3-(0.40126,0.515363) 4-(0.451489,0.498809) 5-(0.323447,0.42146) 6-(0.330657,0.294791) 7-(0.334944,0.216404) 8-(0.335957,0.142469) 9-(0.283114,0.413974) 10-(0.3119,0.352912) 11-(0.309997,0.473318) 12-(0.293059,0.542407) 13-(0.240093,0.42066) 14-(0.267347,0.387539) 15-(0.266302,0.500171) 16-(0.250539,0.554233) 17-(0.193894,0.438889) 18-(0.212787,0.37853) 19-(0.219545,0.444797) 20-(0.211091,0.482804) 
366666#0-(0.250127,0.650255) 1-(0.296276,0.657311) 2-(0.361719,0.574649) 3-(0.404219,0.518396) 4-(0.452087,0.495073) 5-(0.330617,0.41389) 6-(0.338843,0.297211) 7-(0.345116,0.222364) 8-(0.349884,0.153533) 9-(0.291537,0.40096) 10-(0.321965,0.352171) 11-(0.315814,0.467829) 12-(0.297154,0.530666) 13-(0.250054,0.40624) 14-(0.278822,0.384579) 15-(0.275748,0.495029) 16-(0.259749,0.547167) 17-(0.206907,0.423949) 18-(0.228609,0.388049) 19-(0.237196,0.458404) 20-(0.231087,0.498285) 21-(0.435694,0.501375) 22-(0.45706,0.486244) 23-(0.470572,0.471749) 24-(0.483313,0.461266) 25-(0.49376,0.450216) 26-(0.470202,0.438049) 27-(0.490249,0.416511) 28-(0.502594,0.418433) 29-(0.509278,0.425118) 30-(0.465685,0.439109) 31-(0.486449,0.425967) 32-(0.501022,0.432011) 33-(0.510749,0.441467) 34-(0.460307,0.450745) 35-(0.478933,0.441849) 36-(0.49293,0.44856) 37-(0.502287,0.456674) 38-(0.454833,0.468904) 39-(0.468111,0.467121) 40-(0.477674,0.470443) 41-(0.484536,0.472399) 
400000#0-(0.238521,0.654521) 1-(0.290393,0.665043) 2-(0.358574,0.573775) 3-(0.404669,0.511539) 4-(0.453328,0.492916) 5-(0.326848,0.412143) 6-(0.340149,0.29804) 7-(0.346863,0.225997) 8-(0.351303,0.150373) 9-(0.288064,0.404458) 10-(0.321476,0.356493) 11-(0.313211,0.481837) 12-(0.296283,0.5257) 13-(0.248626,0.412913) 14-(0.277988,0.38571) 15-(0.274822,0.508524) 16-(0.261852,0.547081) 17-(0.206294,0.433419) 18-(0.232877,0.401173) 19-(0.238944,0.486945) 20-(0.229363,0.518279) 
433333#0-(0.248985,0.659339) 1-(0.297009,0.66242) 2-(0.361566,0.57223) 3-(0.402883,0.509243) 4-(0.450593,0.484061) 5-(0.327052,0.415332) 6-(0.338042,0.297888) 7-(0.345856,0.223274) 8-(0.35083,0.154685) 9-(0.288047,0.402118) 10-(0.324201,0.35843) 11-(0.317163,0.474192) 12-(0.296353,0.534383) 13-(0.245751,0.406622) 14-(0.278953,0.390064) 15-(0.275694,0.501103) 16-(0.258194,0.55108) 17-(0.200728,0.424162) 18-(0.227082,0.390303) 19-(0.235957,0.463842) 20-(0.228213,0.50389) 21-(0.430429,0.503857) 22-(0.453704,0.479108) 23-(0.468259,0.461302) 24-(0.479942,0.44787) 25-(0.492155,0.43725) 26-(0.467395,0.432438) 27-(0.487039,0.408816) 28-(0.500983,0.409944) 29-(0.50893,0.416108) 30-(0.461405,0.439033) 31-(0.484661,0.422953) 32-(0.500523,0.430125) 33-(0.511553,0.437188) 34-(0.455533,0.455924) 35-(0.475428,0.449093) 36-(0.490652,0.460484) 37-(0.5011,0.468553) 38-(0.448903,0.477362) 39-(0.46292,0.478) 40-(0.474433,0.486864) 41-(0.482147,0.492313) 
466666#0-(0.236536,0.6659) 1-(0.287213,0.674768) 2-(0.357437,0.577491) 3-(0.404947,0.514142) 4-(0.455457,0.492409) 5-(0.323597,0.413129) 6-(0.335594,0.300983) 7-(0.343579,0.232085) 8-(0.350392,0.155552) 9-(0.28425,0.407851) 10-(0.318102,0.356117) 11-(0.310292,0.484202) 12-(0.293736,0.528558) 13-(0.244125,0.41747) 14-(0.274391,0.391005) 15-(0.271426,0.516628) 16-(0.258231,0.555604) 17-(0.201248,0.438887) 18-(0.227105,0.405029) 19-(0.23348,0.49029) 20-(0.224444,0.52138) 
500000#0-(0.247109,0.666157) 1-(0.294718,0.668489) 2-(0.360133,0.578602) 3-(0.402269,0.517944) 4-(0.45093,0.498885) 5-(0.329781,0.421499) 6-(0.339506,0.299497) 7-(0.346197,0.224531) 8-(0.350057,0.152472) 9-(0.289362,0.408794) 10-(0.324714,0.359129) 11-(0.318045,0.471832) 12-(0.296373,0.532766) 13-(0.245409,0.414114) 14-(0.277139,0.392817) 15-(0.274683,0.50389) 16-(0.256795,0.560183) 17-(0.198752,0.431664) 18-(0.222346,0.388478) 19-(0.233538,0.452351) 20-(0.229588,0.491104) 21-(0.434127,0.5042) 22-(0.453892,0.479092) 23-(0.468699,0.460528) 24-(0.481114,0.448289) 25-(0.492269,0.437265) 26-(0.469496,0.434341) 27-(0.490166,0.413787) 28-(0.500826,0.414724) 29-(0.505621,0.418681) 30-(0.464172,0.440248) 31-(0.487701,0.431803) 32-(0.500009,0.439397) 33-(0.508023,0.446747) 34-(0.458163,0.457241) 35-(0.478816,0.45601) 36-(0.489323,0.467057) 37-(0.495988,0.473925) 38-(0.451359,0.478183) 39-(0.464464,0.480606) 40-(0.470547,0.48783) 41-(0.473482,0.490094) 
533333#0-(0.240045,0.671074) 1-(0.290545,0.673275) 2-(0.359032,0.575694) 3-(0.405728,0.513008) 4-(0.456821,0.49349) 5-(0.322729,0.413699) 6-(0.334562,0.29877) 7-(0.342071,0.229589) 8-(0.348552,0.15426) 9-(0.283134,0.408593) 10-(0.317665,0.362486) 11-(0.309433,0.490472) 12-(0.292963,0.530109) 13-(0.243121,0.418677) 14-(0.273747,0.3941) 15-(0.270704,0.519096) 16-(0.25806,0.55488) 17-(0.20006,0.441239) 18-(0.22676,0.406248) 19-(0.233322,0.49115) 20-(0.223975,0.520358) 21-(0.444793,0.475635) 22-(0.46282,0.478333) 23-(0.47575,0.477308) 24-(0.486108,0.473568) 25-(0.497838,0.467134) 26-(0.465848,0.467519) 27-(0.476693,0.465185) 28-(0.486389,0.464225) 29-(0.493374,0.465866) 30-(0.459445,0.451933) 31-(0.471499,0.444754) 32-(0.483111,0.442099) 33-(0.49349,0.441316) 34-(0.454583,0.440459) 35-(0.465757,0.431328) 36-(0.476878,0.430882) 37-(0.485936,0.432636) 38-(0.451259,0.43335) 39-(0.458126,0.422814) 40-(0.465392,0.421126) 41-(0.471538,0.421972) 
566666#0-(0.237424,0.674954) 1-(0.290197,0.676361) 2-(0.3599,0.575805) 3-(0.407367,0.509444) 4-(0.458625,0.48342) 5-(0.321735,0.414668) 6-(0.334413,0.299954) 7-(0.342175,0.227472) 8-(0.348097,0.151723) 9-(0.282058,0.410665) 10-(0.317513,0.361481) 11-(0.310024,0.490194) 12-(0.293049,0.534443) 13-(0.241934,0.420707) 14-(0.273375,0.394353) 15-(0.271185,0.520285) 16-(0.257824,0.55933) 17-(0.198428,0.442525) 18-(0.225294,0.402715) 19-(0.23409,0.485956) 20-(0.226278,0.516911) 
600000#0-(0.243739,0.671228) 1-(0.295988,0.66761) 2-(0.358871,0.578422) 3-(0.399684,0.512433) 4-(0.446644,0.482897) 5-(0.324483,0.420045) 6-(0.334861,0.297699) 7-(0.340881,0.226424) 8-(0.345005,0.155991) 9-(0.284696,0.410037) 10-(0.316178,0.356876) 11-(0.310183,0.479051) 12-(0.291904,0.537528) 13-(0.241396,0.416204) 14-(0.272013,0.39266) 15-(0.268296,0.509252) 16-(0.250753,0.557366) 17-(0.19578,0.434473) 18-(0.21823,0.387661) 19-(0.226739,0.458658) 20-(0.219987,0.495299) 
633333#0-(0.243543,0.676303) 1-(0.294448,0.667988) 2-(0.35817,0.574924) 3-(0.399914,0.512645) 4-(0.450798,0.490608) 5-(0.325264,0.420789) 6-(0.33299,0.301499) 7-(0.337625,0.223644) 8-(0.339964,0.146067) 9-(0.285549,0.410434) 10-(0.314518,0.358096) 11-(0.308878,0.47937) 12-(0.29114,0.53967) 13-(0.242207,0.415016) 14-(0.269329,0.390743) 15-(0.265851,0.505897) 16-(0.249904,0.553792) 17-(0.195057,0.432445) 18-(0.216109,0.384004) 19-(0.221885,0.458235) 20-(0.212944,0.497458) 
666666#0-(0.244583,0.66934) 1-(0.292641,0.668386) 2-(0.357581,0.575451) 3-(0.399175,0.513302) 4-(0.449293,0.49519) 5-(0.325586,0.418481) 6-(0.334781,0.301482) 7-(0.340454,0.225329) 8-(0.343807,0.150319) 9-(0.285174,0.406654) 10-(0.318468,0.357923) 11-(0.310151,0.479415) 12-(0.291296,0.533902) 13-(0.241478,0.411213) 14-(0.272184,0.393849) 15-(0.266617,0.51049) 16-(0.249981,0.553647) 17-(0.194866,0.42968) 18-(0.220813,0.391446) 19-(0.225942,0.469983) 20-(0.215898,0.506765) 
700000#0-(0.242917,0.677543) 1-(0.293833,0.670371) 2-(0.357726,0.579508) 3-(0.398881,0.517344) 4-(0.449221,0.494884) 5-(0.326777,0.422743) 6-(0.333852,0.303989) 7-(0.33802,0.227886) 8-(0.340188,0.152058) 9-(0.286135,0.412106) 10-(0.312707,0.358582) 11-(0.306592,0.479446) 12-(0.28974,0.537984) 13-(0.24204,0.416209) 14-(0.2669,0.391709) 15-(0.263135,0.505834) 16-(0.247983,0.551198) 17-(0.194295,0.433346) 18-(0.213325,0.383254) 19-(0.217873,0.45658) 20-(0.20834,0.494421) 
733333#0-(0.24409,0.682944) 1-(0.297121,0.667511) 2-(0.359542,0.573074) 3-(0.400344,0.511259) 4-(0.449816,0.489029) 5-(0.322787,0.419627) 6-(0.332423,0.296499) 7-(0.338767,0.222513) 8-(0.341015,0.150706) 9-(0.283196,0.410886) 10-(0.316048,0.362861) 11-(0.312059,0.481771) 12-(0.292621,0.540291) 13-(0.240549,0.41794) 14-(0.271387,0.399468) 15-(0.268357,0.51165) 16-(0.249826,0.557968) 17-(0.194503,0.436422) 18-(0.215922,0.388079) 19-(0.222539,0.456844) 20-(0.212701,0.491235) 
766666#0-(0.243764,0.667995) 1-(0.29332,0.667965) 2-(0.357899,0.578912) 3-(0.399039,0.51505) 4-(0.445666,0.48943) 5-(0.325406,0.420475) 6-(0.336389,0.299737) 7-(0.342691,0.227007) 8-(0.346942,0.15594) 9-(0.28643,0.40861) 10-(0.320437,0.356932) 11-(0.313873,0.475563) 12-(0.294549,0.533927) 13-(0.244095,0.413516) 14-(0.275905,0.393084) 15-(0.271324,0.508193) 16-(0.253231,0.556052) 17-(0.198584,0.430947) 18-(0.224339,0.390399) 19-(0.231203,0.465107) 20-(0.222183,0.503439) 
800000#0-(0.243998,0.667629) 1-(0.290939,0.674022) 2-(0.357061,0.584545) 3-(0.398832,0.521198) 4-(0.446897,0.498078) 5-(0.328025,0.424625) 6-(0.33875,0.306537) 7-(0.344887,0.231394) 8-(0.348565,0.158441) 9-(0.288671,0.411026) 10-(0.324172,0.356173) 11-(0.316716,0.472128) 12-(0.296648,0.529807) 13-(0.245229,0.415258) 14-(0.277844,0.394343) 15-(0.272595,0.508141) 16-(0.255355,0.55451) 17-(0.19884,0.43318) 18-(0.225886,0.397499) 19-(0.23193,0.474096) 20-(0.222866,0.511058) 
833333#0-(0.245188,0.669735) 1-(0.292643,0.673174) 2-(0.359514,0.582753) 3-(0.402502,0.519623) 4-(0.451078,0.49909) 5-(0.327486,0.426774) 6-(0.338502,0.306733) 7-(0.345042,0.231412) 8-(0.349392,0.156327) 9-(0.287734,0.414193) 10-(0.324153,0.356987) 11-(0.315198,0.475599) 12-(0.294948,0.531033) 13-(0.24445,0.41841) 14-(0.278845,0.393839) 15-(0.273876,0.51087) 16-(0.256937,0.557091) 17-(0.199278,0.436873) 18-(0.227067,0.400888) 19-(0.235172,0.478719) 20-(0.228148,0.516152) 
866666#0-(0.24435,0.663071) 1-(0.291212,0.675358) 2-(0.359154,0.584466) 3-(0.404113,0.522237) 4-(0.453667,0.503371) 5-(0.328806,0.425155) 6-(0.33966,0.309565) 7-(0.3468,0.23412) 8-(0.352347,0.160004) 9-(0.289202,0.409595) 10-(0.324481,0.363631) 11-(0.313614,0.482471) 12-(0.293266,0.534604) 13-(0.246087,0.412376) 14-(0.279468,0.396348) 15-(0.273245,0.513153) 16-(0.256099,0.558164) 17-(0.200896,0.429847) 18-(0.229737,0.402133) 19-(0.236598,0.483394) 20-(0.227927,0.522391) 
900000#0-(0.243283,0.664495) 1-(0.291032,0.675056) 2-(0.359043,0.586811) 3-(0.403917,0.525049) 4-(0.45242,0.504015) 5-(0.328268,0.428109) 6-(0.340737,0.310829) 7-(0.348131,0.235695) 8-(0.353675,0.163898) 9-(0.288679,0.412147) 10-(0.325479,0.369961) 11-(0.314133,0.486162) 12-(0.293094,0.539983) 13-(0.245859,0.414647) 14-(0.280191,0.402247) 15-(0.273537,0.517206) 16-(0.256087,0.564555) 17-(0.200748,0.431233) 18-(0.229448,0.402513) 19-(0.236839,0.480646) 20-(0.229613,0.521629) 
933333#0-(0.244577,0.661753) 1-(0.291281,0.675729) 2-(0.359574,0.587583) 3-(0.404419,0.526833) 4-(0.454919,0.507953) 5-(0.32844,0.429169) 6-(0.340826,0.314124) 7-(0.34886,0.238766) 8-(0.355088,0.165868) 9-(0.289347,0.411954) 10-(0.328947,0.372769) 11-(0.315951,0.490888) 12-(0.293699,0.541281) 13-(0.247294,0.41311) 14-(0.283185,0.403358) 15-(0.275191,0.519227) 16-(0.256768,0.562816) 17-(0.203009,0.42864) 18-(0.233608,0.401572) 19-(0.240307,0.480739) 20-(0.232277,0.519884) 
966666#0-(0.24264,0.658318) 1-(0.291356,0.672488) 2-(0.359669,0.584868) 3-(0.403896,0.526096) 4-(0.45223,0.511086) 5-(0.327816,0.430539) 6-(0.34061,0.318088) 7-(0.348292,0.239953) 8-(0.354835,0.160903) 9-(0.288089,0.415929) 10-(0.32984,0.374302) 11-(0.317621,0.492031) 12-(0.296697,0.540429) 13-(0.246633,0.417543) 14-(0.28541,0.403513) 15-(0.278542,0.521315) 16-(0.261632,0.565133) 17-(0.203532,0.432073) 18-(0.236253,0.404873) 19-(0.24377,0.485199) 20-(0.237745,0.521242) 
1000000#0-(0.240215,0.659043) 1-(0.289079,0.673972) 2-(0.357617,0.588293) 3-(0.402981,0.529648) 4-(0.452605,0.514657) 5-(0.329271,0.4375) 6-(0.342346,0.320239) 7-(0.351076,0.242999) 8-(0.357747,0.164565) 9-(0.290513,0.422362) 10-(0.328455,0.37373) 11-(0.316143,0.491232) 12-(0.295614,0.54015) 13-(0.248358,0.422025) 14-(0.282452,0.39913) 15-(0.275584,0.515914) 16-(0.259785,0.561729) 17-(0.204332,0.433472) 18-(0.232031,0.404732) 19-(0.23852,0.484284) 20-(0.232226,0.520394) 
1033333#0-(0.241758,0.658845) 1-(0.289805,0.673223) 2-(0.358295,0.587748) 3-(0.403507,0.52912) 4-(0.452787,0.515106) 5-(0.331391,0.436508) 6-(0.343308,0.319422) 7-(0.351286,0.242528) 8-(0.357807,0.164191) 9-(0.291491,0.419911) 10-(0.328916,0.373868) 11-(0.316059,0.491388) 12-(0.295082,0.540267) 13-(0.248628,0.419935) 14-(0.28288,0.398434) 15-(0.275387,0.515148) 16-(0.25856,0.561705) 17-(0.203849,0.433143) 18-(0.232705,0.403087) 19-(0.239095,0.481814) 20-(0.232241,0.518947) 
1066666#0-(0.243869,0.668133) 1-(0.290475,0.679011) 2-(0.358992,0.588513) 3-(0.40461,0.52494) 4-(0.454186,0.508811) 5-(0.330637,0.435372) 6-(0.343413,0.318416) 7-(0.351681,0.243718) 8-(0.359233,0.169189) 9-(0.291218,0.420123) 10-(0.33013,0.374461) 11-(0.315973,0.492908) 12-(0.29431,0.543002) 13-(0.248584,0.420273) 14-(0.283384,0.401768) 15-(0.274974,0.519577) 16-(0.257551,0.56622) 17-(0.203435,0.434179) 18-(0.232752,0.403106) 19-(0.238744,0.482893) 20-(0.230945,0.521463) 
1100000#0-(0.24483,0.669994) 1-(0.291686,0.674809) 2-(0.360219,0.58884) 3-(0.405848,0.527322) 4-(0.454397,0.502686) 5-(0.331427,0.429391) 6-(0.343547,0.314982) 7-(0.351897,0.240571) 8-(0.359606,0.166881) 9-(0.29159,0.415435) 10-(0.330222,0.371448) 11-(0.31939,0.493559) 12-(0.299254,0.545023) 13-(0.247999,0.417762) 14-(0.283144,0.40127) 15-(0.276515,0.520583) 16-(0.25975,0.564751) 17-(0.202403,0.43377) 18-(0.232552,0.405794) 19-(0.238982,0.48834) 20-(0.230243,0.526773) 
1133333#0-(0.244704,0.665963) 1-(0.291073,0.673962) 2-(0.359841,0.58657) 3-(0.40486,0.52684) 4-(0.453397,0.508139) 5-(0.330386,0.429677) 6-(0.342935,0.317482) 7-(0.35038,0.241575) 8-(0.356836,0.163435) 9-(0.290648,0.413916) 10-(0.327096,0.374103) 11-(0.31623,0.497894) 12-(0.297094,0.547905) 13-(0.247617,0.416937) 14-(0.28084,0.404391) 15-(0.273647,0.523139) 16-(0.257195,0.564724) 17-(0.203208,0.43456) 18-(0.232089,0.407574) 19-(0.237944,0.489049) 20-(0.229783,0.526456) 
1166666#0-(0.242788,0.672139) 1-(0.291546,0.676211) 2-(0.360021,0.589123) 3-(0.405231,0.528691) 4-(0.454723,0.506649) 5-(0.329156,0.433435) 6-(0.342004,0.316456) 7-(0.349172,0.239645) 8-(0.355069,0.161472) 9-(0.289372,0.419834) 10-(0.326538,0.373752) 11-(0.316373,0.498532) 12-(0.29695,0.549861) 13-(0.245889,0.421928) 14-(0.279329,0.40405) 15-(0.273308,0.523179) 16-(0.256852,0.565191) 17-(0.20091,0.437162) 18-(0.229229,0.403122) 19-(0.236313,0.483288) 20-(0.229035,0.520966) 
1200000#0-(0.241665,0.679553) 1-(0.292167,0.678043) 2-(0.360237,0.587892) 3-(0.406211,0.526795) 4-(0.45722,0.505642) 5-(0.328349,0.433457) 6-(0.34321,0.316447) 7-(0.351101,0.240288) 8-(0.357043,0.163014) 9-(0.289146,0.419702) 10-(0.327493,0.375628) 11-(0.316669,0.499308) 12-(0.297083,0.549372) 13-(0.246294,0.420748) 14-(0.281981,0.405216) 15-(0.274671,0.524788) 16-(0.256547,0.565617) 17-(0.201172,0.434812) 18-(0.230291,0.403698) 19-(0.23649,0.484857) 20-(0.227532,0.521196) 
1233333#0-(0.241126,0.684708) 1-(0.291931,0.679279) 2-(0.359563,0.588879) 3-(0.40469,0.526781) 4-(0.4557,0.503594) 5-(0.328465,0.433641) 6-(0.344019,0.31625) 7-(0.351285,0.241002) 8-(0.356325,0.164474) 9-(0.289449,0.419796) 10-(0.32738,0.379568) 11-(0.317439,0.50371) 12-(0.29708,0.557613) 13-(0.246241,0.4215) 14-(0.28131,0.409193) 15-(0.274497,0.529214) 16-(0.256087,0.573334) 17-(0.200131,0.435096) 18-(0.22837,0.404302) 19-(0.234348,0.486217) 20-(0.224781,0.525166) 
