0#0-(0.312222,0.613121) 1-(0.367121,0.569888) 2-(0.403849,0.506397) 3-(0.415791,0.473313) 4-(0.404376,0.479091) 5-(0.356001,0.361244) 6-(0.396403,0.336409) 7-(0.414294,0.386625) 8-(0.411313,0.415195) 9-(0.328126,0.380867) 10-(0.381346,0.369927) 11-(0.403156,0.423764) 12-(0.397739,0.449707) 13-(0.311951,0.430949) 14-(0.364364,0.443295) 15-(0.383766,0.481416) 16-(0.379512,0.496571) 17-(0.306826,0.494049) 18-(0.351162,0.524944) 19-(0.362741,0.547897) 20-(0.354383,0.553506) 
366666#0-(0.364709,0.596178) 1-(0.394491,0.506719) 2-(0.392122,0.417299) 3-(0.387903,0.35509) 4-(0.377209,0.310722) 5-(0.31174,0.386068) 6-(0.347179,0.312691) 7-(0.374762,0.325847) 8-(0.388412,0.35076) 9-(0.301659,0.401065) 10-(0.349923,0.325801) 11-(0.379807,0.359955) 12-(0.392854,0.397238) 13-(0.306124,0.42289) 14-(0.349892,0.338467) 15-(0.383133,0.373256) 16-(0.398314,0.41328) 17-(0.325824,0.438604) 18-(0.341327,0.352232) 19-(0.351764,0.292417) 20-(0.359242,0.249538) 
400000#0-(0.37224,0.583324) 1-(0.404429,0.520374) 2-(0.411152,0.434445) 3-(0.406714,0.36698) 4-(0.386636,0.338407) 5-(0.341763,0.391768) 6-(0.356264,0.324114) 7-(0.377106,0.32253) 8-(0.386849,0.328317) 9-(0.327944,0.40396) 10-(0.353611,0.324675) 11-(0.381441,0.353979) 12-(0.393339,0.391405) 13-(0.322205,0.421665) 14-(0.34431,0.330735) 15-(0.376699,0.355663) 16-(0.393025,0.387417) 17-(0.326307,0.436796) 18-(0.330256,0.348836) 19-(0.339043,0.284782) 20-(0.345657,0.235144) 
433333#0-(0.377263,0.584337) 1-(0.410295,0.523753) 2-(0.417922,0.435174) 3-(0.415328,0.366409) 4-(0.397237,0.336793) 5-(0.346196,0.383257) 6-(0.367295,0.318949) 7-(0.390268,0.347185) 8-(0.396025,0.376073) 9-(0.335679,0.39213) 10-(0.370991,0.319783) 11-(0.395419,0.366034) 12-(0.393923,0.406306) 13-(0.329753,0.405359) 14-(0.361113,0.322949) 15-(0.3898,0.374938) 16-(0.394184,0.425544) 17-(0.332898,0.417511) 18-(0.339012,0.330208) 19-(0.348748,0.274779) 20-(0.350804,0.231518) 
466666#0-(0.381145,0.577683) 1-(0.413235,0.527156) 2-(0.421423,0.440101) 3-(0.41848,0.369111) 4-(0.397301,0.335036) 5-(0.357122,0.38942) 6-(0.370101,0.328624) 7-(0.386053,0.331654) 8-(0.391458,0.337733) 9-(0.344124,0.397694) 10-(0.370698,0.32421) 11-(0.393545,0.361534) 12-(0.396738,0.401099) 13-(0.336476,0.41165) 14-(0.360856,0.331228) 15-(0.386813,0.369026) 16-(0.394616,0.408393) 17-(0.336784,0.424809) 18-(0.347347,0.343525) 19-(0.35818,0.288697) 20-(0.36293,0.245895) 
500000#0-(0.382708,0.576655) 1-(0.415386,0.52932) 2-(0.425469,0.442522) 3-(0.423529,0.37122) 4-(0.401825,0.336456) 5-(0.360829,0.392459) 6-(0.375055,0.331652) 7-(0.390149,0.335026) 8-(0.393881,0.340564) 9-(0.347305,0.400947) 10-(0.376309,0.32749) 11-(0.397829,0.360881) 12-(0.399709,0.397315) 13-(0.339006,0.414563) 14-(0.363428,0.331594) 15-(0.387793,0.357437) 16-(0.395582,0.386905) 17-(0.339019,0.427214) 18-(0.349846,0.344624) 19-(0.361376,0.289014) 20-(0.367741,0.243562) 
533333#0-(0.381915,0.579155) 1-(0.415097,0.532648) 2-(0.426362,0.445175) 3-(0.426037,0.372135) 4-(0.404514,0.337332) 5-(0.36298,0.392602) 6-(0.377842,0.332257) 7-(0.393174,0.340969) 8-(0.397522,0.350831) 9-(0.349739,0.400615) 10-(0.379714,0.326602) 11-(0.400624,0.364518) 12-(0.401478,0.403251) 13-(0.341188,0.413831) 14-(0.365897,0.33013) 15-(0.389724,0.358953) 16-(0.397021,0.389967) 17-(0.340874,0.42688) 18-(0.351831,0.344334) 19-(0.364264,0.287891) 20-(0.371515,0.241342) 
566666#0-(0.382261,0.579741) 1-(0.415134,0.533011) 2-(0.426444,0.445655) 3-(0.426008,0.372931) 4-(0.404519,0.34034) 5-(0.360361,0.39361) 6-(0.37899,0.336747) 7-(0.39477,0.352379) 8-(0.397886,0.367335) 9-(0.347898,0.402502) 10-(0.380848,0.328403) 11-(0.401574,0.363121) 12-(0.402033,0.399233) 13-(0.340635,0.416426) 14-(0.366886,0.330599) 15-(0.389586,0.354288) 16-(0.395518,0.381508) 17-(0.342083,0.429148) 18-(0.352601,0.345337) 19-(0.364732,0.288001) 20-(0.371487,0.240302) 
600000#0-(0.379642,0.582025) 1-(0.413288,0.535268) 2-(0.423996,0.448393) 3-(0.422516,0.375982) 4-(0.402218,0.340978) 5-(0.360133,0.392661) 6-(0.375041,0.334421) 7-(0.390768,0.344534) 8-(0.395755,0.355879) 9-(0.347239,0.400813) 10-(0.377535,0.327841) 11-(0.398329,0.366486) 12-(0.399991,0.405897) 13-(0.339569,0.41406) 14-(0.365484,0.329492) 15-(0.389154,0.357373) 16-(0.396109,0.388415) 17-(0.340137,0.427244) 18-(0.350626,0.344682) 19-(0.361688,0.288193) 20-(0.366986,0.24171) 
633333#0-(0.379088,0.580662) 1-(0.41347,0.533083) 2-(0.424542,0.444479) 3-(0.42317,0.370387) 4-(0.401941,0.338055) 5-(0.362559,0.388661) 6-(0.376466,0.332929) 7-(0.392514,0.352714) 8-(0.397881,0.372083) 9-(0.349165,0.396568) 10-(0.379755,0.325854) 11-(0.400499,0.369863) 12-(0.401013,0.412076) 13-(0.34015,0.409397) 14-(0.366198,0.327591) 15-(0.390319,0.363471) 16-(0.397179,0.400277) 17-(0.338868,0.422673) 18-(0.351659,0.340268) 19-(0.364383,0.285572) 20-(0.371149,0.239606) 
666666#0-(0.379106,0.581865) 1-(0.412554,0.532462) 2-(0.424376,0.442899) 3-(0.42377,0.371046) 4-(0.402834,0.338686) 5-(0.362515,0.387208) 6-(0.375692,0.322997) 7-(0.39392,0.330551) 8-(0.400108,0.341449) 9-(0.350046,0.3938) 10-(0.379988,0.325713) 11-(0.402019,0.374459) 12-(0.400617,0.418357) 13-(0.341008,0.406512) 14-(0.367065,0.32891) 15-(0.393091,0.372266) 16-(0.39869,0.414021) 17-(0.338511,0.421087) 18-(0.349119,0.340034) 19-(0.361554,0.286839) 20-(0.36703,0.243505) 
700000#0-(0.377969,0.582298) 1-(0.411255,0.53108) 2-(0.421888,0.444443) 3-(0.421766,0.372323) 4-(0.402398,0.338653) 5-(0.35713,0.391279) 6-(0.373704,0.327369) 7-(0.393084,0.33673) 8-(0.399283,0.348952) 9-(0.345769,0.397518) 10-(0.38058,0.326117) 11-(0.402461,0.373498) 12-(0.400189,0.417729) 13-(0.338351,0.409889) 14-(0.368892,0.330362) 15-(0.394039,0.374848) 16-(0.397869,0.418612) 17-(0.338107,0.422721) 18-(0.348296,0.337343) 19-(0.360458,0.281945) 20-(0.365603,0.238626) 
733333#0-(0.37687,0.581992) 1-(0.41037,0.532711) 2-(0.42127,0.444939) 3-(0.421653,0.372602) 4-(0.402467,0.339809) 5-(0.354529,0.391454) 6-(0.372355,0.326335) 7-(0.390333,0.328889) 8-(0.395481,0.335959) 9-(0.342876,0.397921) 10-(0.379859,0.327073) 11-(0.40171,0.375516) 12-(0.399214,0.420643) 13-(0.335997,0.410769) 14-(0.368803,0.331432) 15-(0.39419,0.377172) 16-(0.397885,0.421357) 17-(0.33708,0.424834) 18-(0.3486,0.340178) 19-(0.360972,0.285721) 20-(0.365836,0.24209) 
766666#0-(0.375556,0.583349) 1-(0.409668,0.536191) 2-(0.422234,0.447622) 3-(0.421381,0.375111) 4-(0.40181,0.340997) 5-(0.362868,0.392207) 6-(0.373427,0.324318) 7-(0.38712,0.316701) 8-(0.391661,0.315501) 9-(0.34961,0.397999) 10-(0.380994,0.330595) 11-(0.401249,0.381946) 12-(0.399795,0.427406) 13-(0.34024,0.409313) 14-(0.36861,0.332548) 15-(0.392859,0.375769) 16-(0.397941,0.416367) 17-(0.337082,0.422175) 18-(0.34895,0.340298) 19-(0.361306,0.287279) 20-(0.367417,0.242766) 
