0#0-(0.327022,0.746476) 1-(0.378281,0.697461) 2-(0.414675,0.600449) 3-(0.418719,0.520632) 4-(0.386477,0.473387) 5-(0.369872,0.460717) 6-(0.379771,0.370734) 7-(0.396397,0.445695) 8-(0.401031,0.509974) 9-(0.342578,0.466018) 10-(0.357194,0.378015) 11-(0.37661,0.476309) 12-(0.373304,0.54582) 13-(0.316202,0.488341) 14-(0.329505,0.401842) 15-(0.35693,0.493922) 16-(0.358921,0.568037) 17-(0.292336,0.522137) 18-(0.296855,0.419049) 19-(0.314223,0.360051) 20-(0.323122,0.310878) 
533333#0-(0.284585,0.814454) 1-(0.300244,0.697557) 2-(0.34396,0.591806) 3-(0.397095,0.571411) 4-(0.429274,0.598046) 5-(0.31815,0.602106) 6-(0.410919,0.572768) 7-(0.401094,0.63925) 8-(0.366761,0.661721) 9-(0.340019,0.690526) 10-(0.442336,0.661865) 11-(0.423141,0.717955) 12-(0.386479,0.743064) 13-(0.366931,0.777096) 14-(0.45109,0.754333) 15-(0.427688,0.795676) 16-(0.393864,0.814635) 17-(0.3958,0.855679) 18-(0.469248,0.852032) 19-(0.502855,0.848069) 20-(0.528686,0.820495) 
566666#0-(0.278506,0.833425) 1-(0.28137,0.719269) 2-(0.322673,0.627088) 3-(0.38276,0.602368) 4-(0.420253,0.625803) 5-(0.304683,0.603947) 6-(0.381368,0.573234) 7-(0.383246,0.63759) 8-(0.360395,0.677953) 9-(0.319002,0.673158) 10-(0.40613,0.641474) 11-(0.405347,0.695546) 12-(0.380525,0.725793) 13-(0.341341,0.745139) 14-(0.422001,0.709338) 15-(0.417832,0.753519) 16-(0.397183,0.781055) 17-(0.368908,0.809381) 18-(0.444275,0.768109) 19-(0.475784,0.752822) 20-(0.491344,0.728038) 21-(0.251853,0.843768) 22-(0.262759,0.690862) 23-(0.306407,0.532772) 24-(0.355736,0.456791) 25-(0.382858,0.437252) 26-(0.281009,0.562323) 27-(0.393708,0.501273) 28-(0.400212,0.561264) 29-(0.372903,0.59425) 30-(0.292447,0.650349) 31-(0.414959,0.602513) 32-(0.415338,0.645986) 33-(0.3894,0.671205) 34-(0.314366,0.739379) 35-(0.42245,0.687811) 36-(0.418815,0.722723) 37-(0.394518,0.745166) 38-(0.344466,0.818165) 39-(0.427396,0.782094) 40-(0.462346,0.756941) 41-(0.485029,0.723917) 
600000#0-(0.251634,0.839304) 1-(0.252884,0.704274) 2-(0.305936,0.58774) 3-(0.364517,0.545638) 4-(0.400984,0.559752) 5-(0.266889,0.588799) 6-(0.361423,0.499591) 7-(0.375478,0.542431) 8-(0.354202,0.569094) 9-(0.277965,0.667582) 10-(0.384545,0.568571) 11-(0.395882,0.611171) 12-(0.373257,0.643289) 13-(0.302704,0.739007) 14-(0.394844,0.647642) 15-(0.404123,0.674841) 16-(0.384919,0.699417) 17-(0.337831,0.802621) 18-(0.413494,0.725217) 19-(0.44505,0.704122) 20-(0.457284,0.685985) 
633333#0-(0.269917,0.822894) 1-(0.34362,0.816592) 2-(0.399099,0.720087) 3-(0.437782,0.618025) 4-(0.462933,0.553073) 5-(0.326357,0.648283) 6-(0.383574,0.554443) 7-(0.396324,0.594037) 8-(0.384585,0.63028) 9-(0.282543,0.611319) 10-(0.351051,0.526466) 11-(0.366383,0.576905) 12-(0.350432,0.627149) 13-(0.257788,0.588493) 14-(0.322601,0.509016) 15-(0.340603,0.553804) 16-(0.331077,0.607871) 17-(0.247122,0.576296) 18-(0.291081,0.53106) 19-(0.311839,0.554064) 20-(0.312532,0.57911) 21-(0.257182,0.828533) 22-(0.248593,0.699681) 23-(0.239852,0.545631) 24-(0.225611,0.458183) 25-(0.187137,0.412935) 26-(0.250324,0.495994) 27-(0.335845,0.409661) 28-(0.339524,0.48051) 29-(0.304264,0.527559) 30-(0.275611,0.538826) 31-(0.375506,0.470263) 32-(0.368102,0.525288) 33-(0.331057,0.567602) 34-(0.311405,0.607341) 35-(0.404006,0.537884) 36-(0.388626,0.593507) 37-(0.353099,0.636804) 38-(0.351029,0.680495) 39-(0.422526,0.610565) 40-(0.447677,0.560172) 41-(0.458088,0.509704) 
666666#0-(0.26469,0.865138) 1-(0.313828,0.756882) 2-(0.350407,0.628916) 3-(0.384699,0.539996) 4-(0.397748,0.508518) 5-(0.251349,0.580107) 6-(0.328534,0.456465) 7-(0.346692,0.502651) 8-(0.326939,0.536195) 9-(0.239159,0.615924) 10-(0.332292,0.491092) 11-(0.352804,0.542797) 12-(0.334854,0.582365) 13-(0.251457,0.652053) 14-(0.340183,0.533031) 15-(0.363338,0.578521) 16-(0.351403,0.627026) 17-(0.280182,0.689259) 18-(0.346735,0.597719) 19-(0.367493,0.594345) 20-(0.366228,0.597084) 
700000#0-(0.299942,0.672642) 1-(0.373106,0.558903) 2-(0.38666,0.477454) 3-(0.380441,0.433748) 4-(0.370259,0.431972) 5-(0.261147,0.419829) 6-(0.257709,0.404085) 7-(0.253399,0.44096) 8-(0.242674,0.482253) 9-(0.226703,0.463173) 10-(0.292649,0.42595) 11-(0.305334,0.483498) 12-(0.286077,0.535921) 13-(0.216941,0.513766) 14-(0.284299,0.478541) 15-(0.294183,0.516291) 16-(0.279594,0.549432) 17-(0.222897,0.568346) 18-(0.255529,0.51071) 19-(0.261624,0.507945) 20-(0.249367,0.519689) 
733333#0-(0.291272,0.746368) 1-(0.319997,0.636658) 2-(0.334658,0.512874) 3-(0.355747,0.424638) 4-(0.366075,0.383127) 5-(0.215847,0.5044) 6-(0.307673,0.412964) 7-(0.340337,0.455813) 8-(0.328574,0.498207) 9-(0.212685,0.544332) 10-(0.313324,0.437278) 11-(0.343148,0.488579) 12-(0.334046,0.533419) 13-(0.22947,0.580608) 14-(0.317111,0.474049) 15-(0.342774,0.519409) 16-(0.333956,0.559373) 17-(0.260721,0.605877) 18-(0.303715,0.523919) 19-(0.323365,0.517255) 20-(0.327344,0.517144) 21-(0.282572,0.807151) 22-(0.326817,0.669268) 23-(0.323124,0.540531) 24-(0.323208,0.470288) 25-(0.325841,0.427847) 26-(0.189249,0.477092) 27-(0.184957,0.380122) 28-(0.181435,0.377043) 29-(0.168393,0.396529) 30-(0.186493,0.512285) 31-(0.280126,0.374654) 32-(0.313196,0.440998) 33-(0.307742,0.515192) 34-(0.21722,0.555459) 35-(0.319931,0.435416) 36-(0.349533,0.489996) 37-(0.342522,0.53606) 38-(0.265895,0.595763) 39-(0.314404,0.481251) 40-(0.345908,0.44365) 41-(0.358771,0.419136) 
766666#0-(0.286358,0.809545) 1-(0.325556,0.653115) 2-(0.321295,0.508141) 3-(0.321017,0.4436) 4-(0.316506,0.402657) 5-(0.197818,0.489143) 6-(0.234408,0.402881) 7-(0.246278,0.45098) 8-(0.230034,0.51397) 9-(0.197958,0.539147) 10-(0.291426,0.397951) 11-(0.318769,0.450375) 12-(0.302984,0.511706) 13-(0.225875,0.585383) 14-(0.322884,0.459258) 15-(0.350096,0.506812) 16-(0.337878,0.554808) 17-(0.271202,0.62164) 18-(0.309849,0.529063) 19-(0.325221,0.501774) 20-(0.324322,0.476851) 
800000#0-(0.300028,0.754071) 1-(0.349178,0.645735) 2-(0.346905,0.541999) 3-(0.352208,0.468577) 4-(0.357226,0.422026) 5-(0.203823,0.477079) 6-(0.163167,0.407694) 7-(0.145216,0.367489) 8-(0.127194,0.353303) 9-(0.194985,0.50593) 10-(0.249532,0.357662) 11-(0.301703,0.374577) 12-(0.320447,0.426426) 13-(0.210292,0.534781) 14-(0.272494,0.401512) 15-(0.324317,0.41714) 16-(0.341583,0.458009) 17-(0.240641,0.565864) 18-(0.257779,0.45325) 19-(0.275307,0.40064) 20-(0.279477,0.381177) 
833333#0-(0.292302,0.765982) 1-(0.346177,0.652938) 2-(0.34203,0.532679) 3-(0.33559,0.464804) 4-(0.336189,0.426348) 5-(0.1994,0.484111) 6-(0.159492,0.416071) 7-(0.13123,0.382301) 8-(0.100217,0.369076) 9-(0.19007,0.508956) 10-(0.248722,0.375414) 11-(0.302088,0.389349) 12-(0.322579,0.436626) 13-(0.21247,0.537186) 14-(0.281642,0.408138) 15-(0.331493,0.428253) 16-(0.346674,0.468771) 17-(0.252992,0.567313) 18-(0.279098,0.45611) 19-(0.30178,0.407196) 20-(0.308917,0.387179) 
866666#0-(0.290541,0.772979) 1-(0.349041,0.64054) 2-(0.344682,0.522394) 3-(0.337498,0.459578) 4-(0.333204,0.406774) 5-(0.194517,0.48867) 6-(0.187452,0.424155) 7-(0.180145,0.415366) 8-(0.162583,0.439724) 9-(0.18775,0.524593) 10-(0.245502,0.390937) 11-(0.295052,0.396565) 12-(0.313608,0.450078) 13-(0.209419,0.558845) 14-(0.276325,0.424502) 15-(0.333157,0.423745) 16-(0.356478,0.453601) 17-(0.249451,0.584564) 18-(0.261068,0.478915) 19-(0.26661,0.419539) 20-(0.260408,0.385605) 
900000#0-(0.28911,0.752527) 1-(0.347704,0.659587) 2-(0.347742,0.540422) 3-(0.33825,0.468006) 4-(0.32733,0.403514) 5-(0.207792,0.497776) 6-(0.220199,0.417674) 7-(0.231682,0.428455) 8-(0.223864,0.472997) 9-(0.19912,0.519042) 10-(0.267105,0.396842) 11-(0.314674,0.42845) 12-(0.326243,0.501054) 13-(0.213812,0.544395) 14-(0.285355,0.43131) 15-(0.341139,0.458293) 16-(0.358889,0.509559) 17-(0.244992,0.564456) 18-(0.251904,0.466526) 19-(0.253798,0.40647) 20-(0.243266,0.374948) 
933333#0-(0.289775,0.75731) 1-(0.34406,0.665659) 2-(0.346641,0.550086) 3-(0.339452,0.479095) 4-(0.333544,0.417283) 5-(0.205295,0.499322) 6-(0.246389,0.423648) 7-(0.275844,0.452525) 8-(0.277059,0.502374) 9-(0.197257,0.520083) 10-(0.267006,0.427815) 11-(0.303266,0.449083) 12-(0.310546,0.497138) 13-(0.215273,0.549694) 14-(0.287371,0.453372) 15-(0.333141,0.469384) 16-(0.348144,0.502928) 17-(0.25084,0.574486) 18-(0.261992,0.475929) 19-(0.269573,0.407014) 20-(0.266381,0.366201) 
966666#0-(0.289583,0.765009) 1-(0.346791,0.675633) 2-(0.347888,0.561394) 3-(0.340193,0.489943) 4-(0.337102,0.427813) 5-(0.209904,0.515033) 6-(0.239454,0.428924) 7-(0.261153,0.44049) 8-(0.259071,0.480533) 9-(0.199708,0.532832) 10-(0.268853,0.420304) 11-(0.311941,0.4489) 12-(0.322075,0.508068) 13-(0.215985,0.555855) 14-(0.288241,0.44326) 15-(0.338375,0.471258) 16-(0.353488,0.517551) 17-(0.251119,0.571736) 18-(0.260885,0.468691) 19-(0.267122,0.401361) 20-(0.262312,0.36336) 
1000000#0-(0.286908,0.763731) 1-(0.345939,0.678558) 2-(0.349292,0.560449) 3-(0.342943,0.485732) 4-(0.3389,0.421215) 5-(0.208168,0.509726) 6-(0.243966,0.425485) 7-(0.266883,0.435888) 8-(0.264546,0.472975) 9-(0.196529,0.526842) 10-(0.26947,0.421226) 11-(0.31005,0.448449) 12-(0.318398,0.507046) 13-(0.212006,0.551564) 14-(0.2907,0.448495) 15-(0.342736,0.477766) 16-(0.35863,0.527557) 17-(0.245839,0.572429) 18-(0.263991,0.473283) 19-(0.277281,0.412365) 20-(0.277155,0.383893) 
1033333#0-(0.285353,0.762909) 1-(0.342582,0.662668) 2-(0.341443,0.551149) 3-(0.333158,0.480735) 4-(0.328672,0.416618) 5-(0.20679,0.509525) 6-(0.227062,0.418676) 7-(0.239872,0.425454) 8-(0.23095,0.462659) 9-(0.1983,0.533649) 10-(0.272392,0.403591) 11-(0.322407,0.442996) 12-(0.33637,0.515573) 13-(0.215637,0.561164) 14-(0.295448,0.440076) 15-(0.349474,0.477653) 16-(0.364046,0.533114) 17-(0.24968,0.579481) 18-(0.255519,0.475249) 19-(0.256122,0.414976) 20-(0.245953,0.384268) 
1066666#0-(0.274417,0.770156) 1-(0.335698,0.667023) 2-(0.336755,0.551324) 3-(0.326565,0.47848) 4-(0.319691,0.411224) 5-(0.204389,0.524312) 6-(0.222021,0.434708) 7-(0.229339,0.429831) 8-(0.216901,0.455564) 9-(0.194997,0.546839) 10-(0.266886,0.415979) 11-(0.318475,0.436462) 12-(0.335983,0.497349) 13-(0.212808,0.572433) 14-(0.294564,0.452829) 15-(0.348913,0.470107) 16-(0.364196,0.510961) 17-(0.246982,0.587476) 18-(0.255895,0.485305) 19-(0.258902,0.427185) 20-(0.252062,0.402018) 
1100000#0-(0.276938,0.774337) 1-(0.334718,0.688947) 2-(0.337409,0.573805) 3-(0.333029,0.500706) 4-(0.32895,0.435728) 5-(0.198219,0.512419) 6-(0.223504,0.431272) 7-(0.23715,0.438378) 8-(0.226085,0.471215) 9-(0.190155,0.529918) 10-(0.268201,0.415898) 11-(0.314874,0.455553) 12-(0.320589,0.52311) 13-(0.211597,0.555319) 14-(0.295715,0.448191) 15-(0.349826,0.492217) 16-(0.359923,0.548685) 17-(0.249849,0.575537) 18-(0.260699,0.472582) 19-(0.268943,0.413) 20-(0.261581,0.380283) 
1133333#0-(0.278184,0.782595) 1-(0.34239,0.674796) 2-(0.346007,0.55641) 3-(0.34157,0.486738) 4-(0.3359,0.43569) 5-(0.20501,0.488828) 6-(0.222765,0.406436) 7-(0.238039,0.424196) 8-(0.231972,0.47218) 9-(0.19357,0.515283) 10-(0.266473,0.390188) 11-(0.314678,0.435145) 12-(0.327362,0.514089) 13-(0.207402,0.54996) 14-(0.285027,0.431289) 15-(0.341837,0.47221) 16-(0.36009,0.53352) 17-(0.236624,0.58153) 18-(0.233892,0.478278) 19-(0.232593,0.412877) 20-(0.221436,0.373999) 
1166666#0-(0.2756,0.796118) 1-(0.344818,0.691053) 2-(0.349506,0.56666) 3-(0.344238,0.496454) 4-(0.334087,0.456848) 5-(0.199339,0.48911) 6-(0.222226,0.408323) 7-(0.230215,0.425013) 8-(0.215595,0.469211) 9-(0.185197,0.515426) 10-(0.265385,0.389009) 11-(0.307787,0.436761) 12-(0.311988,0.516113) 13-(0.198924,0.547419) 14-(0.286576,0.431786) 15-(0.341112,0.481956) 16-(0.353549,0.548575) 17-(0.230063,0.577598) 18-(0.235741,0.479122) 19-(0.235464,0.420143) 20-(0.221935,0.384144) 
1200000#0-(0.272942,0.802425) 1-(0.338734,0.697758) 2-(0.345193,0.579147) 3-(0.343233,0.509877) 4-(0.337418,0.457919) 5-(0.198881,0.504532) 6-(0.21236,0.415647) 7-(0.220787,0.42111) 8-(0.209141,0.46) 9-(0.185276,0.529721) 10-(0.257926,0.393785) 11-(0.304789,0.429432) 12-(0.316144,0.506582) 13-(0.199582,0.56104) 14-(0.278212,0.436941) 15-(0.335638,0.472814) 16-(0.353481,0.532569) 17-(0.232825,0.587673) 18-(0.239135,0.483318) 19-(0.243995,0.421739) 20-(0.235325,0.38841) 
1233333#0-(0.266518,0.808006) 1-(0.32996,0.724288) 2-(0.338057,0.596228) 3-(0.339124,0.521364) 4-(0.342011,0.450343) 5-(0.196769,0.544449) 6-(0.225544,0.46224) 7-(0.245121,0.469788) 8-(0.242878,0.505763) 9-(0.183346,0.562865) 10-(0.251197,0.444159) 11-(0.290154,0.429788) 12-(0.299872,0.456997) 13-(0.198139,0.589888) 14-(0.262204,0.464523) 15-(0.30196,0.432134) 16-(0.314507,0.430929) 17-(0.232137,0.613244) 18-(0.244564,0.510835) 19-(0.254129,0.452706) 20-(0.253244,0.421205) 
1266666#0-(0.263811,0.80962) 1-(0.340515,0.70017) 2-(0.353479,0.569846) 3-(0.351272,0.497502) 4-(0.330907,0.479187) 5-(0.203308,0.478966) 6-(0.249997,0.386768) 7-(0.273578,0.425753) 8-(0.267242,0.487444) 9-(0.184494,0.507335) 10-(0.280361,0.38495) 11-(0.316537,0.454373) 12-(0.311043,0.533883) 13-(0.193026,0.546764) 14-(0.287036,0.430001) 15-(0.332116,0.49397) 16-(0.337028,0.56598) 17-(0.220151,0.591803) 18-(0.23434,0.490868) 19-(0.241282,0.434466) 20-(0.236037,0.400754) 
1300000#0-(0.264337,0.830989) 1-(0.337577,0.718225) 2-(0.354775,0.583993) 3-(0.356468,0.513107) 4-(0.341537,0.494154) 5-(0.200409,0.486149) 6-(0.229461,0.405515) 7-(0.244028,0.420297) 8-(0.232877,0.462505) 9-(0.179724,0.516906) 10-(0.273182,0.399248) 11-(0.31333,0.45838) 12-(0.311056,0.534037) 13-(0.188732,0.562137) 14-(0.280916,0.449939) 15-(0.328078,0.505025) 16-(0.333207,0.569175) 17-(0.216852,0.612349) 18-(0.235084,0.512838) 19-(0.248345,0.458481) 20-(0.245687,0.423913) 
